"x","prob"
-1.96879687968797,0.0411476642693251
-1.96839683968397,0.0412134744204551
-1.96799679967997,0.0412793740355203
-1.96759675967597,0.0413453632024977
-1.96719671967197,0.0414114420093774
-1.96679667966797,0.0414776105441621
-1.96639663966397,0.0415438688948666
-1.96599659965997,0.0416102171495183
-1.96559655965597,0.041676655396156
-1.96519651965197,0.0417431837228309
-1.96479647964796,0.0418098022176055
-1.96439643964396,0.0418765109685538
-1.96399639963996,0.0419433100637611
-1.96359635963596,0.0420101995913237
-1.96319631963196,0.0420771796393485
-1.96279627962796,0.0421442502959536
-1.96239623962396,0.0422114116492669
-1.96199619961996,0.0422786637874272
-1.96159615961596,0.0423460067985828
-1.96119611961196,0.0424134407708921
-1.96079607960796,0.0424809657925234
-1.96039603960396,0.0425485819516542
-1.95999599959996,0.0426162893364712
-1.95959595959596,0.0426840880351706
-1.95919591959196,0.0427519781359568
-1.95879587958796,0.0428199597270437
-1.95839583958396,0.042888032896653
-1.95799579957996,0.042956197733015
-1.95759575957596,0.0430244543243681
-1.95719571957196,0.0430928027589586
-1.95679567956796,0.0431612431250401
-1.95639563956396,0.0432297755108745
-1.95599559955996,0.0432984000047298
-1.95559555955596,0.0433671166948823
-1.95519551955196,0.0434359256696144
-1.95479547954795,0.0435048270172153
-1.95439543954395,0.0435738208259808
-1.95399539953995,0.043642907184213
-1.95359535953595,0.0437120861802198
-1.95319531953195,0.0437813579023154
-1.95279527952795,0.043850722438819
-1.95239523952395,0.043920179878056
-1.95199519951995,0.0439897303083563
-1.95159515951595,0.0440593738180553
-1.95119511951195,0.0441291104954932
-1.95079507950795,0.0441989404290145
-1.95039503950395,0.0442688637069684
-1.94999499949995,0.0443388804177083
-1.94959495949595,0.0444089906495913
-1.94919491949195,0.0444791944909786
-1.94879487948795,0.0445494920302349
-1.94839483948395,0.0446198833557278
-1.94799479947995,0.0446903685558289
-1.94759475947595,0.044760947718912
-1.94719471947195,0.0448316209333539
-1.94679467946795,0.0449023882875341
-1.94639463946395,0.0449732498698339
-1.94599459945995,0.0450442057686371
-1.94559455945595,0.0451152560723293
-1.94519451945195,0.0451864008692976
-1.94479447944794,0.0452576402479307
-1.94439443944394,0.0453289742966184
-1.94399439943994,0.0454004031037516
-1.94359435943594,0.0454719267577221
-1.94319431943194,0.0455435453469219
-1.94279427942794,0.0456152589597437
-1.94239423942394,0.0456870676845804
-1.94199419941994,0.0457589716098244
-1.94159415941594,0.0458309708238683
-1.94119411941194,0.0459030654151039
-1.94079407940794,0.0459752554719222
-1.94039403940394,0.0460475410827136
-1.93999399939994,0.046119922335867
-1.93959395939594,0.0461923993197701
-1.93919391939194,0.0462649721228088
-1.93879387938794,0.0463376408333672
-1.93839383938394,0.0464104055398278
-1.93799379937994,0.0464832663305701
-1.93759375937594,0.0465562232939714
-1.93719371937194,0.0466292765184066
-1.93679367936794,0.0467024260922473
-1.93639363936394,0.0467756721038618
-1.93599359935994,0.0468490146416155
-1.93559355935594,0.0469224537938695
-1.93519351935194,0.0469959896489818
-1.93479347934793,0.0470696222953057
-1.93439343934393,0.0471433518211906
-1.93399339933993,0.0472171783149813
-1.93359335933593,0.0472911018650176
-1.93319331933193,0.0473651225596346
-1.93279327932793,0.0474392404871622
-1.93239323932393,0.0475134557359245
-1.93199319931993,0.0475877683942404
-1.93159315931593,0.0476621785504226
-1.93119311931193,0.0477366862927776
-1.93079307930793,0.047811291709606
-1.93039303930393,0.0478859948892014
-1.92999299929993,0.0479607959198506
-1.92959295929593,0.0480356948898337
-1.92919291929193,0.0481106918874229
-1.92879287928793,0.0481857870008834
-1.92839283928393,0.0482609803184726
-1.92799279927993,0.0483362719284395
-1.92759275927593,0.0484116619190255
-1.92719271927193,0.0484871503784632
-1.92679267926793,0.0485627373949763
-1.92639263926393,0.0486384230567801
-1.92599259925993,0.0487142074520803
-1.92559255925593,0.0487900906690734
-1.92519251925193,0.0488660727959463
-1.92479247924792,0.0489421539208757
-1.92439243924392,0.0490183341320289
-1.92399239923992,0.049094613517562
-1.92359235923592,0.0491709921656211
-1.92319231923192,0.0492474701643415
-1.92279227922792,0.0493240476018468
-1.92239223922392,0.04940072456625
-1.92199219921992,0.0494775011456523
-1.92159215921592,0.049554377428143
-1.92119211921192,0.0496313535017996
-1.92079207920792,0.0497084294546871
-1.92039203920392,0.0497856053748581
-1.91999199919992,0.0498628813503527
-1.91959195919592,0.0499402574691974
-1.91919191919192,0.050017733819406
-1.91879187918792,0.0500953104889785
-1.91839183918392,0.0501729875659014
-1.91799179917992,0.0502507651381472
-1.91759175917592,0.050328643293674
-1.91719171917192,0.0504066221204255
-1.91679167916792,0.050484701706331
-1.91639163916392,0.0505628821393041
-1.91599159915992,0.0506411635072441
-1.91559155915592,0.0507195458980343
-1.91519151915192,0.0507980293995423
-1.91479147914791,0.0508766140996199
-1.91439143914391,0.0509553000861029
-1.91399139913991,0.05103408744681
-1.91359135913591,0.0511129762695442
-1.91319131913191,0.0511919666420904
-1.91279127912791,0.0512710586522172
-1.91239123912391,0.0513502523876754
-1.91199119911991,0.051429547936198
-1.91159115911591,0.0515089453855003
-1.91119111911191,0.0515884448232793
-1.91079107910791,0.0516680463372134
-1.91039103910391,0.0517477500149624
-1.90999099909991,0.0518275559441672
-1.90959095909591,0.0519074642124494
-1.90919091909191,0.0519874749074112
-1.90879087908791,0.0520675881166347
-1.90839083908391,0.0521478039276827
-1.90799079907991,0.0522281224280972
-1.90759075907591,0.0523085437053998
-1.90719071907191,0.0523890678470916
-1.90679067906791,0.0524696949406524
-1.90639063906391,0.0525504250735407
-1.90599059905991,0.052631258333194
-1.90559055905591,0.0527121948070272
-1.90519051905191,0.0527932345824338
-1.9047904790479,0.0528743777467847
-1.9043904390439,0.0529556243874282
-1.9039903990399,0.05303697459169
-1.9035903590359,0.0531184284468726
-1.9031903190319,0.0531999860402549
-1.9027902790279,0.0532816474590928
-1.9023902390239,0.0533634127906175
-1.9019901990199,0.0534452821220368
-1.9015901590159,0.0535272555405338
-1.9011901190119,0.0536093331332667
-1.9007900790079,0.0536915149873692
-1.9003900390039,0.0537738011899496
-1.8999899989999,0.0538561918280907
-1.8995899589959,0.0539386869888498
-1.8991899189919,0.0540212867592577
-1.8987898789879,0.0541039912263197
-1.8983898389839,0.0541868004770139
-1.8979897989799,0.0542697145982918
-1.8975897589759,0.0543527336770783
-1.8971897189719,0.0544358578002704
-1.8967896789679,0.0545190870547375
-1.8963896389639,0.0546024215273218
-1.8959895989599,0.0546858613048365
-1.8955895589559,0.054769406474067
-1.8951895189519,0.0548530571217699
-1.89478947894789,0.0549368133346726
-1.89438943894389,0.0550206751994737
-1.89398939893989,0.0551046428028421
-1.89358935893589,0.0551887162314167
-1.89318931893189,0.0552728955718071
-1.89278927892789,0.0553571809105916
-1.89238923892389,0.0554415723343188
-1.89198919891989,0.055526069929506
-1.89158915891589,0.0556106737826394
-1.89118911891189,0.0556953839801741
-1.89078907890789,0.0557802006085332
-1.89038903890389,0.0558651237541079
-1.88998899889989,0.0559501535032574
-1.88958895889589,0.0560352899423081
-1.88918891889189,0.0561205331575539
-1.88878887888789,0.0562058832352555
-1.88838883888389,0.0562913402616402
-1.88798879887989,0.056376904322902
-1.88758875887589,0.0564625755052006
-1.88718871887189,0.0565483538946619
-1.88678867886789,0.0566342395773773
-1.88638863886389,0.0567202326394029
-1.88598859885989,0.0568063331667609
-1.88558855885589,0.0568925412454372
-1.88518851885189,0.0569788569613826
-1.88478847884788,0.0570652804005121
-1.88438843884388,0.0571518116487044
-1.88398839883988,0.0572384507918018
-1.88358835883588,0.0573251979156102
-1.88318831883188,0.0574120531058979
-1.88278827882788,0.0574990164483967
-1.88238823882388,0.0575860880288004
-1.88198819881988,0.0576732679327649
-1.88158815881588,0.0577605562459084
-1.88118811881188,0.0578479530538104
-1.88078807880788,0.0579354584420115
-1.88038803880388,0.0580230724960141
-1.87998799879988,0.0581107953012806
-1.87958795879588,0.0581986269432342
-1.87918791879188,0.0582865675072582
-1.87878787878788,0.0583746170786957
-1.87838783878388,0.0584627757428496
-1.87798779877988,0.0585510435849821
-1.87758775877588,0.058639420690314
-1.87718771877188,0.0587279071440256
-1.87678767876788,0.0588165030312549
-1.87638763876388,0.0589052084370984
-1.87598759875988,0.0589940234466107
-1.87558755875588,0.0590829481448032
-1.87518751875188,0.0591719826166454
-1.87478747874787,0.0592611269470635
-1.87438743874387,0.0593503812209401
-1.87398739873987,0.0594397455231148
-1.87358735873587,0.0595292199383828
-1.87318731873187,0.0596188045514953
-1.87278727872787,0.0597084994471592
-1.87238723872387,0.0597983047100361
-1.87198719871987,0.0598882204247432
-1.87158715871587,0.0599782466758521
-1.87118711871187,0.0600683835478883
-1.87078707870787,0.0601586311253322
-1.87038703870387,0.0602489894926173
-1.86998699869987,0.0603394587341306
-1.86958695869587,0.0604300389342128
-1.86918691869187,0.0605207301771566
-1.86878687868787,0.0606115325472082
-1.86838683868387,0.0607024461285653
-1.86798679867987,0.0607934710053781
-1.86758675867587,0.0608846072617482
-1.86718671867187,0.0609758549817287
-1.86678667866787,0.0610672142493235
-1.86638663866387,0.0611586851484879
-1.86598659865987,0.0612502677631268
-1.86558655865587,0.061341962177096
-1.86518651865187,0.0614337684742009
-1.86478647864786,0.0615256867381963
-1.86438643864386,0.0616177170527868
-1.86398639863986,0.0617098595016253
-1.86358635863586,0.0618021141683138
-1.86318631863186,0.0618944811364026
-1.86278627862786,0.0619869604893898
-1.86238623862386,0.0620795523107216
-1.86198619861986,0.0621722566837915
-1.86158615861586,0.06226507369194
-1.86118611861186,0.0623580034184548
-1.86078607860786,0.0624510459465699
-1.86038603860386,0.0625442013594652
-1.85998599859986,0.0626374697402674
-1.85958595859586,0.0627308511720477
-1.85918591859186,0.0628243457378236
-1.85878587858786,0.0629179535205572
-1.85838583858386,0.0630116746031549
-1.85798579857986,0.0631055090684683
-1.85758575857586,0.0631994569992924
-1.85718571857186,0.0632935184783663
-1.85678567856786,0.0633876935883726
-1.85638563856386,0.0634819824119366
-1.85598559855986,0.063576385031627
-1.85558555855586,0.0636709015299547
-1.85518551855186,0.0637655319893729
-1.85478547854785,0.0638602764922769
-1.85438543854385,0.0639551351210033
-1.85398539853985,0.0640501079578299
-1.85358535853585,0.0641451950849761
-1.85318531853185,0.0642403965846011
-1.85278527852785,0.064335712538805
-1.85238523852385,0.064431143029628
-1.85198519851985,0.0645266881390496
-1.85158515851585,0.0646223479489891
-1.85118511851185,0.0647181225413047
-1.85078507850785,0.0648140119977932
-1.85038503850385,0.0649100164001904
-1.84998499849985,0.0650061358301698
-1.84958495849585,0.0651023703693427
-1.84918491849185,0.0651987200992582
-1.84878487848785,0.0652951851014023
-1.84838483848385,0.0653917654571982
-1.84798479847985,0.0654884612480055
-1.84758475847585,0.0655852725551199
-1.84718471847185,0.0656821994597735
-1.84678467846785,0.0657792420431333
-1.84638463846385,0.0658764003863022
-1.84598459845985,0.0659736745703179
-1.84558455845585,0.0660710646761524
-1.84518451845185,0.0661685707847126
-1.84478447844784,0.0662661929768392
-1.84438443844384,0.0663639313333063
-1.84398439843984,0.0664617859348219
-1.84358435843584,0.0665597568620266
-1.84318431843184,0.0666578441954939
-1.84278427842784,0.0667560480157299
-1.84238423842384,0.0668543684031723
-1.84198419841984,0.066952805438191
-1.84158415841584,0.0670513592010873
-1.84118411841184,0.0671500297720932
-1.84078407840784,0.0672488172313721
-1.84038403840384,0.0673477216590177
-1.83998399839984,0.0674467431350532
-1.83958395839584,0.0675458817394329
-1.83918391839184,0.0676451375520391
-1.83878387838784,0.0677445106526845
-1.83838383838384,0.06784400112111
-1.83798379837984,0.0679436090369851
-1.83758375837584,0.0680433344799078
-1.83718371837184,0.0681431775294037
-1.83678367836784,0.0682431382649257
-1.83638363836384,0.0683432167658548
-1.83598359835984,0.0684434131114976
-1.83558355835584,0.0685437273810885
-1.83518351835184,0.0686441596537873
-1.83478347834783,0.0687447100086798
-1.83438343834383,0.0688453785247781
-1.83398339833983,0.0689461652810187
-1.83358335833583,0.0690470703562632
-1.83318331833183,0.0691480938292982
-1.83278327832783,0.0692492357788339
-1.83238323832383,0.0693504962835051
-1.83198319831983,0.0694518754218698
-1.83158315831583,0.0695533732724091
-1.83118311831183,0.0696549899135277
-1.83078307830783,0.0697567254235522
-1.83038303830383,0.0698585798807316
-1.82998299829983,0.0699605533632376
-1.82958295829583,0.0700626459491621
-1.82918291829183,0.0701648577165197
-1.82878287828783,0.0702671887432448
-1.82838283828383,0.0703696391071932
-1.82798279827983,0.0704722088861406
-1.82758275827583,0.0705748981577828
-1.82718271827183,0.0706777069997349
-1.82678267826783,0.0707806354895318
-1.82638263826383,0.0708836837046266
-1.82598259825983,0.0709868517223917
-1.82558255825583,0.0710901396201175
-1.82518251825183,0.071193547475012
-1.82478247824782,0.0712970753642014
-1.82438243824382,0.0714007233647288
-1.82398239823982,0.0715044915535539
-1.82358235823582,0.0716083800075541
-1.82318231823182,0.0717123888035214
-1.82278227822782,0.0718165180181652
-1.82238223822382,0.0719207677281096
-1.82198219821982,0.0720251380098942
-1.82158215821582,0.0721296289399736
-1.82118211821182,0.0722342405947168
-1.82078207820782,0.0723389730504068
-1.82038203820382,0.072443826383241
-1.81998199819982,0.07254880066933
-1.81958195819582,0.0726538959846975
-1.81918191819182,0.0727591124052804
-1.81878187818782,0.0728644500069276
-1.81838183818382,0.0729699088654008
-1.81798179817982,0.0730754890563731
-1.81758175817582,0.073181190655429
-1.81718171817182,0.0732870137380648
-1.81678167816782,0.0733929583796868
-1.81638163816382,0.0734990246556123
-1.81598159815982,0.0736052126410685
-1.81558155815582,0.0737115224111923
-1.81518151815182,0.0738179540410303
-1.81478147814781,0.0739245076055381
-1.81438143814381,0.0740311831795799
-1.81398139813981,0.0741379808379286
-1.81358135813581,0.0742449006552648
-1.81318131813181,0.074351942706177
-1.81278127812781,0.0744591070651613
-1.81238123812381,0.0745663938066203
-1.81198119811981,0.0746738030048638
-1.81158115811581,0.0747813347341078
-1.81118111811181,0.0748889890684739
-1.81078107810781,0.07499676608199
-1.81038103810381,0.075104665848589
-1.80998099809981,0.0752126884421084
-1.80958095809581,0.0753208339362911
-1.80918091809181,0.0754291024047834
-1.80878087808781,0.0755374939211362
-1.80838083808381,0.0756460085588036
-1.80798079807981,0.0757546463911429
-1.80758075807581,0.0758634074914147
-1.80718071807181,0.0759722919327816
-1.80678067806781,0.0760812997883086
-1.80638063806381,0.0761904311309629
-1.80598059805981,0.0762996860336121
-1.80558055805581,0.0764090645690263
-1.80518051805181,0.0765185668098755
-1.8047804780478,0.0766281928287302
-1.8043804380438,0.0767379426980615
-1.8039803980398,0.0768478164902397
-1.8035803580358,0.0769578142775345
-1.8031803180318,0.0770679361321153
-1.8027802780278,0.0771781821260492
-1.8023802380238,0.0772885523313024
-1.8019801980198,0.0773990468197388
-1.8015801580158,0.0775096656631198
-1.8011801180118,0.0776204089331044
-1.8007800780078,0.0777312767012483
-1.8003800380038,0.0778422690390037
-1.7999799979998,0.0779533860177196
-1.7995799579958,0.0780646277086398
-1.7991799179918,0.0781759941829048
-1.7987798779878,0.0782874855115495
-1.7983798379838,0.0783991017655038
-1.7979797979798,0.0785108430155923
-1.7975797579758,0.0786227093325334
-1.7971797179718,0.0787347007869393
-1.7967796779678,0.078846817449316
-1.7963796379638,0.0789590593900618
-1.7959795979598,0.0790714266794684
-1.7955795579558,0.0791839193877196
-1.7951795179518,0.079296537584891
-1.79477947794779,0.0794092813409501
-1.79437943794379,0.0795221507257556
-1.79397939793979,0.0796351458090569
-1.79357935793579,0.0797482666604947
-1.79317931793179,0.0798615133495986
-1.79277927792779,0.0799748859457894
-1.79237923792379,0.0800883845183767
-1.79197919791979,0.0802020091365592
-1.79157915791579,0.0803157598694249
-1.79117911791179,0.0804296367859498
-1.79077907790779,0.0805436399549979
-1.79037903790379,0.0806577694453214
-1.78997899789979,0.0807720253255593
-1.78957895789579,0.0808864076642382
-1.78917891789179,0.0810009165297707
-1.78877887788779,0.0811155519904561
-1.78837883788379,0.0812303141144799
-1.78797879787979,0.0813452029699125
-1.78757875787579,0.0814602186247098
-1.78717871787179,0.081575361146713
-1.78677867786779,0.0816906306036473
-1.78637863786379,0.081806027063122
-1.78597859785979,0.0819215505926305
-1.78557855785579,0.0820372012595494
-1.78517851785179,0.0821529791311387
-1.78477847784778,0.0822688842745408
-1.78437843784378,0.0823849167567803
-1.78397839783978,0.0825010766447644
-1.78357835783578,0.0826173640052814
-1.78317831783178,0.082733778905001
-1.78277827782778,0.0828503214104741
-1.78237823782378,0.0829669915881316
-1.78197819781978,0.0830837895042852
-1.78157815781578,0.0832007152251261
-1.78117811781178,0.0833177688167248
-1.78077807780778,0.0834349503450314
-1.78037803780378,0.0835522598758746
-1.77997799779978,0.0836696974749611
-1.77957795779578,0.0837872632078764
-1.77917791779178,0.0839049571400827
-1.77877787778778,0.0840227793369204
-1.77837783778378,0.0841407298636064
-1.77797779777978,0.0842588087852341
-1.77757775777578,0.0843770161667737
-1.77717771777178,0.0844953520730706
-1.77677767776778,0.084613816568846
-1.77637763776378,0.0847324097186966
-1.77597759775978,0.0848511315870929
-1.77557755775578,0.084969982238381
-1.77517751775178,0.0850889617367803
-1.77477747774777,0.0852080701463841
-1.77437743774377,0.0853273075311591
-1.77397739773977,0.0854466739549451
-1.77357735773577,0.0855661694814539
-1.77317731773177,0.0856857941742705
-1.77277727772777,0.0858055480968509
-1.77237723772377,0.0859254313125232
-1.77197719771977,0.0860454438844865
-1.77157715771577,0.0861655858758104
-1.77117711771177,0.0862858573494357
-1.77077707770777,0.0864062583681724
-1.77037703770377,0.0865267889947007
-1.76997699769977,0.0866474492915702
-1.76957695769577,0.086768239321199
-1.76917691769177,0.0868891591458745
-1.76877687768777,0.0870102088277519
-1.76837683768377,0.0871313884288543
-1.76797679767977,0.0872526980110725
-1.76757675767577,0.0873741376361646
-1.76717671767177,0.087495707365755
-1.76677667766777,0.0876174072613353
-1.76637663766377,0.0877392373842622
-1.76597659765977,0.087861197795759
-1.76557655765577,0.087983288556914
-1.76517651765177,0.0881055097286802
-1.76477647764776,0.0882278613718759
-1.76437643764376,0.088350343547183
-1.76397639763976,0.0884729563151475
-1.76357635763576,0.0885956997361795
-1.76317631763176,0.0887185738705509
-1.76277627762776,0.088841578778398
-1.76237623762376,0.0889647145197185
-1.76197619761976,0.0890879811543723
-1.76157615761576,0.0892113787420815
-1.76117611761176,0.0893349073424291
-1.76077607760776,0.0894585670148589
-1.76037603760376,0.0895823578186761
-1.75997599759976,0.0897062798130454
-1.75957595759576,0.0898303330569916
-1.75917591759176,0.089954517609399
-1.75877587758776,0.0900788335290112
-1.75837583758376,0.0902032808744306
-1.75797579757976,0.0903278597041178
-1.75757575757576,0.0904525700763914
-1.75717571757176,0.0905774120494284
-1.75677567756776,0.0907023856812623
-1.75637563756376,0.0908274910297838
-1.75597559755976,0.0909527281527405
-1.75557555755576,0.0910780971077357
-1.75517551755176,0.0912035979522293
-1.75477547754775,0.0913292307435361
-1.75437543754375,0.091454995538826
-1.75397539753975,0.0915808923951244
-1.75357535753575,0.0917069213693103
-1.75317531753175,0.0918330825181171
-1.75277527752775,0.0919593758981322
-1.75237523752375,0.0920858015657954
-1.75197519751975,0.0922123595774004
-1.75157515751575,0.0923390499890931
-1.75117511751175,0.0924658728568714
-1.75077507750775,0.0925928282365856
-1.75037503750375,0.0927199161839371
-1.74997499749975,0.0928471367544785
-1.74957495749575,0.092974490003613
-1.74917491749175,0.0931019759865946
-1.74877487748775,0.0932295947585271
-1.74837483748375,0.0933573463743639
-1.74797479747975,0.0934852308889078
-1.74757475747575,0.0936132483568105
-1.74717471747175,0.0937413988325724
-1.74677467746775,0.0938696823705418
-1.74637463746375,0.0939980990249153
-1.74597459745975,0.0941266488497366
-1.74557455745575,0.0942553318988967
-1.74517451745175,0.0943841482261331
-1.74477447744774,0.0945130978850302
-1.74437443744374,0.0946421809290178
-1.74397439743974,0.0947713974113719
-1.74357435743574,0.0949007473852135
-1.74317431743174,0.0950302309035085
-1.74277427742774,0.0951598480190675
-1.74237423742374,0.0952895987845454
-1.74197419741974,0.0954194832524406
-1.74157415741574,0.0955495014750952
-1.74117411741174,0.0956796535046943
-1.74077407740774,0.0958099393932661
-1.74037403740374,0.0959403591926806
-1.73997399739974,0.0960709129546503
-1.73957395739574,0.096201600730729
-1.73917391739174,0.0963324225723121
-1.73877387738774,0.0964633785306357
-1.73837383738374,0.0965944686567766
-1.73797379737974,0.0967256930016517
-1.73757375737574,0.0968570516160178
-1.73717371737174,0.0969885445504712
-1.73677367736774,0.0971201718554472
-1.73637363736374,0.0972519335812199
-1.73597359735974,0.0973838297779018
-1.73557355735574,0.0975158604954434
-1.73517351735174,0.097648025783633
-1.73477347734773,0.0977803256920959
-1.73437343734373,0.0979127602702945
-1.73397339733973,0.0980453295675278
-1.73357335733573,0.098178033632931
-1.73317331733173,0.0983108725154751
-1.73277327732773,0.0984438462639666
-1.73237323732373,0.0985769549270471
-1.73197319731973,0.0987101985531929
-1.73157315731573,0.098843577190715
-1.73117311731173,0.098977090887758
-1.73077307730773,0.0991107396923004
-1.73037303730373,0.099244523652154
-1.72997299729973,0.0993784428149636
-1.72957295729573,0.0995124972282066
-1.72917291729173,0.0996466869391923
-1.72877287728773,0.0997810119950623
-1.72837283728373,0.0999154724427896
-1.72797279727973,0.100050068329178
-1.72757275727573,0.100184799700863
-1.72717271727173,0.100319666604309
-1.72677267726773,0.100454669085812
-1.72637263726373,0.100589807191496
-1.72597259725973,0.100725080967317
-1.72557255725573,0.100860490459058
-1.72517251725173,0.10099603571233
-1.72477247724772,0.101131716772574
-1.72437243724372,0.101267533685058
-1.72397239723972,0.101403486494877
-1.72357235723572,0.101539575246956
-1.72317231723172,0.101675799986042
-1.72277227722772,0.101812160756714
-1.72237223722372,0.101948657603372
-1.72197219721972,0.102085290570245
-1.72157215721572,0.102222059701386
-1.72117211721172,0.102358965040675
-1.72077207720772,0.102496006631813
-1.72037203720372,0.102633184518329
-1.71997199719972,0.102770498743574
-1.71957195719572,0.102907949350723
-1.71917191719172,0.103045536382774
-1.71877187718772,0.103183259882549
-1.71837183718372,0.103321119892691
-1.71797179717972,0.103459116455666
-1.71757175717572,0.103597249613762
-1.71717171717172,0.103735519409088
-1.71677167716772,0.103873925883575
-1.71637163716372,0.104012469078973
-1.71597159715972,0.104151149036854
-1.71557155715572,0.104289965798609
-1.71517151715172,0.10442891940545
-1.71477147714771,0.104568009898407
-1.71437143714371,0.104707237318329
-1.71397139713971,0.104846601705885
-1.71357135713571,0.104986103101561
-1.71317131713171,0.105125741545662
-1.71277127712771,0.105265517078308
-1.71237123712371,0.10540542973944
-1.71197119711971,0.105545479568813
-1.71157115711571,0.105685666606
-1.71117111711171,0.105825990890389
-1.71077107710771,0.105966452461184
-1.71037103710371,0.106107051357406
-1.70997099709971,0.106247787617888
-1.70957095709571,0.106388661281282
-1.70917091709171,0.106529672386051
-1.70877087708771,0.106670820970472
-1.70837083708371,0.106812107072638
-1.70797079707971,0.106953530730454
-1.70757075707571,0.107095091981638
-1.70717071707171,0.10723679086372
-1.70677067706771,0.107378627414043
-1.70637063706371,0.107520601669763
-1.70597059705971,0.107662713667846
-1.70557055705571,0.107804963445069
-1.70517051705171,0.107947351038022
-1.7047704770477,0.108089876483102
-1.7043704370437,0.10823253981652
-1.7039703970397,0.108375341074295
-1.7035703570357,0.108518280292256
-1.7031703170317,0.108661357506039
-1.7027702770277,0.108804572751093
-1.7023702370237,0.108947926062671
-1.7019701970197,0.109091417475837
-1.7015701570157,0.109235047025462
-1.7011701170117,0.109378814746224
-1.7007700770077,0.109522720672609
-1.7003700370037,0.109666764838908
-1.6999699969997,0.10981094727922
-1.6995699569957,0.109955268027451
-1.6991699169917,0.110099727117308
-1.6987698769877,0.110244324582309
-1.6983698369837,0.110389060455774
-1.6979697969797,0.110533934770827
-1.6975697569757,0.110678947560399
-1.6971697169717,0.110824098857223
-1.6967696769677,0.110969388693836
-1.6963696369637,0.111114817102577
-1.6959695969597,0.111260384115591
-1.6955695569557,0.111406089764824
-1.6951695169517,0.111551934082022
-1.69476947694769,0.111697917098737
-1.69436943694369,0.11184403884632
-1.69396939693969,0.111990299355924
-1.69356935693569,0.112136698658502
-1.69316931693169,0.11228323678481
-1.69276927692769,0.1124299137654
-1.69236923692369,0.112576729630628
-1.69196919691969,0.112723684410647
-1.69156915691569,0.112870778135411
-1.69116911691169,0.113018010834672
-1.69076907690769,0.113165382537979
-1.69036903690369,0.113312893274683
-1.68996899689969,0.113460543073928
-1.68956895689569,0.113608331964659
-1.68916891689169,0.113756259975618
-1.68876887688769,0.113904327135342
-1.68836883688369,0.114052533472166
-1.68796879687969,0.11420087901422
-1.68756875687569,0.114349363789431
-1.68716871687169,0.114497987825522
-1.68676867686769,0.114646751150008
-1.68636863686369,0.114795653790203
-1.68596859685969,0.114944695773213
-1.68556855685569,0.115093877125938
